shared_name	shared_interaction	name	interaction	pdb	NA	number_of_underlying_edges	edge_betweenness
Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	3t5v	1	112560.0
60S ribosomal protein L26-A (interacts with) 60S ribosomal protein L37-A	interacts with	60S ribosomal protein L26-A (interacts with) 60S ribosomal protein L37-A	interacts with	6hhq	47	37.22906885
Pre-mRNA-processing protein 45 (interacts with) Protein CWC16	interacts with	Pre-mRNA-processing protein 45 (interacts with) Protein CWC16	interacts with	5y88	1	37.05855069
40S ribosomal protein S10-A (interacts with) Antiviral helicase SKI2	interacts with	40S ribosomal protein S10-A (interacts with) Antiviral helicase SKI2	interacts with	5mc6	1	36.89850376
26S proteasome regulatory subunit 6B homolog (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	26S proteasome regulatory subunit 6B homolog (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	5wvk	16	36.66161943
DNA-directed RNA polymerase III subunit RPC1 (interacts with) P13393:#TATA-box-binding protein#P29056:#Transcription factor IIIB 70 kDa subunit	interacts with	DNA-directed RNA polymerase III subunit RPC1 (interacts with) P13393:#TATA-box-binding protein#P29056:#Transcription factor IIIB 70 kDa subunit	interacts with	6cnf	4	36.47761735
U3 small nucleolar RNA-associated protein 7 (interacts with) U3 small nucleolar RNA-associated protein 6	interacts with	U3 small nucleolar RNA-associated protein 7 (interacts with) U3 small nucleolar RNA-associated protein 6	interacts with	5wlc	1	36.20008275
Protein SOF1 (interacts with) U3 small nucleolar RNA-associated protein 14	interacts with	Protein SOF1 (interacts with) U3 small nucleolar RNA-associated protein 14	interacts with	5wlc	1	36.02127887
Pre-mRNA-processing factor 39 (interacts with) U1 small nuclear ribonucleoprotein component PRP42	interacts with	Pre-mRNA-processing factor 39 (interacts with) U1 small nuclear ribonucleoprotein component PRP42	interacts with	6g90	3	35.80600686
Something about silencing protein 10 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	Something about silencing protein 10 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	5wlc	1	35.74608789
Small nuclear ribonucleoprotein Sm D2 (interacts with) Small nuclear ribonucleoprotein Sm D1	interacts with	Small nuclear ribonucleoprotein Sm D2 (interacts with) Small nuclear ribonucleoprotein Sm D1	interacts with	5nrl	23	35.33015873
26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit 7 homolog	interacts with	26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit 7 homolog	interacts with	5wvi	22	35.24444444
DNA-directed RNA polymerase III subunit RPC2 (interacts with) DNA-directed RNA polymerase III subunit RPC10	interacts with	DNA-directed RNA polymerase III subunit RPC2 (interacts with) DNA-directed RNA polymerase III subunit RPC10	interacts with	6f44	15	34.66168451
DNA-directed RNA polymerase III subunit RPC2 (interacts with) DNA-directed RNA polymerase III subunit RPC3	interacts with	DNA-directed RNA polymerase III subunit RPC2 (interacts with) DNA-directed RNA polymerase III subunit RPC3	interacts with	6eu2	8	34.59073756
60S ribosomal protein L18a (interacts with) 60S ribosomal protein L14-A	interacts with	60S ribosomal protein L18a (interacts with) 60S ribosomal protein L14-A	interacts with	4v6i	1	34.46292529
60S ribosomal protein L37-A (interacts with) Cytoplasmic 60S subunit biogenesis factor REH1	interacts with	60S ribosomal protein L37-A (interacts with) Cytoplasmic 60S subunit biogenesis factor REH1	interacts with	5h4p	1	34.0246302
26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit 6B homolog	interacts with	26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit 6B homolog	interacts with	6fvy	14	33.89128247
DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC2	interacts with	DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC2	interacts with	6f44	15	33.88529506
DNA-directed RNA polymerase II subunit RPB4 (interacts with) Mediator of RNA polymerase II transcription subunit 8	interacts with	DNA-directed RNA polymerase II subunit RPB4 (interacts with) Mediator of RNA polymerase II transcription subunit 8	interacts with	5sva	2	33.69807644
Antiviral protein SKI8 (interacts with) 40S ribosomal protein S0-A	interacts with	Antiviral protein SKI8 (interacts with) 40S ribosomal protein S0-A	interacts with	5mc6	1	33.08108867
U6 snRNA-associated Sm-like protein LSm5 (interacts with) U6 snRNA-associated Sm-like protein LSm6	interacts with	U6 snRNA-associated Sm-like protein LSm5 (interacts with) U6 snRNA-associated Sm-like protein LSm6	interacts with	5vsu	14	32.95929512
Proteasome subunit alpha type-1 (interacts with) Proteasome subunit alpha type-4	interacts with	Proteasome subunit alpha type-1 (interacts with) Proteasome subunit alpha type-4	interacts with	5mpc	1	32.73545177
U1 small nuclear ribonucleoprotein 70 kDa homolog (interacts with) Small nuclear ribonucleoprotein Sm D3	interacts with	U1 small nuclear ribonucleoprotein 70 kDa homolog (interacts with) Small nuclear ribonucleoprotein Sm D3	interacts with	6g90	3	32.63275613
Pre-mRNA-splicing factor SNU114 (interacts with) Pre-mRNA-splicing factor PRP46	interacts with	Pre-mRNA-splicing factor SNU114 (interacts with) Pre-mRNA-splicing factor PRP46	interacts with	6exn	11	32.59650321
60S ribosome subunit biogenesis protein NIP7 (interacts with) 25S rRNA (cytosine(2870)-C(5))-methyltransferase	interacts with	60S ribosome subunit biogenesis protein NIP7 (interacts with) 25S rRNA (cytosine(2870)-C(5))-methyltransferase	interacts with	6em5	2	32.28445985
P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10 (interacts with) Proteasome subunit beta type-1	interacts with	P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10 (interacts with) Proteasome subunit beta type-1	interacts with	6hvw	22	31.89064919
Pre-mRNA-splicing factor SNU114 (interacts with) Pre-mRNA-splicing factor CWC23	interacts with	Pre-mRNA-splicing factor SNU114 (interacts with) Pre-mRNA-splicing factor CWC23	interacts with	5y88	1	31.83690725
U1 small nuclear ribonucleoprotein C (interacts with) Pre-mRNA-processing factor 39	interacts with	U1 small nuclear ribonucleoprotein C (interacts with) Pre-mRNA-processing factor 39	interacts with	6g90	3	31.72348485
DNA-directed RNA polymerase III subunit RPC2 (interacts with) DNA-directed RNA polymerase III subunit RPC8	interacts with	DNA-directed RNA polymerase III subunit RPC2 (interacts with) DNA-directed RNA polymerase III subunit RPC8	interacts with	6f44	15	31.41909633
Nucleolar GTP-binding protein 2 (interacts with) Ribosome assembly protein 4	interacts with	Nucleolar GTP-binding protein 2 (interacts with) Ribosome assembly protein 4	interacts with	6ft6	2	31.06079998
Ribosomal RNA-processing protein 1 (interacts with) 60S ribosomal protein L18-A	interacts with	Ribosomal RNA-processing protein 1 (interacts with) 60S ribosomal protein L18-A	interacts with	6em1	4	30.92121864
Proteasome subunit alpha type-4 (interacts with) Probable proteasome subunit alpha type-7	interacts with	Proteasome subunit alpha type-4 (interacts with) Probable proteasome subunit alpha type-7	interacts with	5mpc	1	30.49475114
Pre-mRNA-splicing factor CWC26 (interacts with) U2 snRNP component IST3	interacts with	Pre-mRNA-splicing factor CWC26 (interacts with) U2 snRNP component IST3	interacts with	5zwm	6	30.46093719
Proteasome subunit alpha type-3 (interacts with) Proteasome subunit alpha type-5	interacts with	Proteasome subunit alpha type-3 (interacts with) Proteasome subunit alpha type-5	interacts with	6hwf	285	30.25077458
Pre-mRNA-processing factor 17 (interacts with) Pre-mRNA-splicing factor CLF1	interacts with	Pre-mRNA-processing factor 17 (interacts with) Pre-mRNA-splicing factor CLF1	interacts with	6exn	2	30.08973627
Pre-mRNA-splicing factor SNU114 (interacts with) CWC22	interacts with	Pre-mRNA-splicing factor SNU114 (interacts with) CWC22	interacts with	5lj5	2	29.83333333
Pre-mRNA-processing factor 17 (interacts with) Pre-mRNA-splicing factor BUD31	interacts with	Pre-mRNA-processing factor 17 (interacts with) Pre-mRNA-splicing factor BUD31	interacts with	6exn	9	29.63365069
Ribosomal RNA-processing protein 1 (interacts with) Protein MAK16	interacts with	Ribosomal RNA-processing protein 1 (interacts with) Protein MAK16	interacts with	6em5	7	29.24695202
Pre-mRNA-splicing factor SNU114 (interacts with) Pre-mRNA-splicing factor CWC21	interacts with	Pre-mRNA-splicing factor SNU114 (interacts with) Pre-mRNA-splicing factor CWC21	interacts with	6exn	9	29.16666667
U4/U6 small nuclear ribonucleoprotein PRP4 (interacts with) Pre-mRNA-splicing factor 6	interacts with	U4/U6 small nuclear ribonucleoprotein PRP4 (interacts with) Pre-mRNA-splicing factor 6	interacts with	5zwo	6	29.10727606
Probable proteasome subunit alpha type-7 (interacts with) Proteasome subunit alpha type-6	interacts with	Probable proteasome subunit alpha type-7 (interacts with) Proteasome subunit alpha type-6	interacts with	5wvi	305	28.76530675
60S ribosomal protein L33-A (interacts with) 60S ribosomal protein L6-A	interacts with	60S ribosomal protein L33-A (interacts with) 60S ribosomal protein L6-A	interacts with	6hd7	75	28.73182862
P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5 (interacts with) Proteasome subunit beta type-6	interacts with	P28062:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5 (interacts with) Proteasome subunit beta type-6	interacts with	5ltt	2	28.58695652
Ribosome biogenesis protein BMS1 (interacts with) Nucleolar complex protein 14	interacts with	Ribosome biogenesis protein BMS1 (interacts with) Nucleolar complex protein 14	interacts with	5wlc	1	28.51527394
Pre-mRNA-processing factor 39 (interacts with) 56 kDa U1 small nuclear ribonucleoprotein component	interacts with	Pre-mRNA-processing factor 39 (interacts with) 56 kDa U1 small nuclear ribonucleoprotein component	interacts with	6g90	3	28.50165945
26S proteasome regulatory subunit 8 homolog (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	26S proteasome regulatory subunit 8 homolog (interacts with) 26S proteasome regulatory subunit RPN2	interacts with	5wvk	16	28.20813957
Pre-mRNA-processing protein 45 (interacts with) Pre-mRNA-splicing factor CWC23	interacts with	Pre-mRNA-processing protein 45 (interacts with) Pre-mRNA-splicing factor CWC23	interacts with	5y88	1	28.07500248
Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-processing protein 45	interacts with	Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-processing protein 45	interacts with	5ylz	12	28.01926321
DNA-directed RNA polymerase II subunit RPB11 (interacts with) Mediator of RNA polymerase II transcription subunit 20	interacts with	DNA-directed RNA polymerase II subunit RPB11 (interacts with) Mediator of RNA polymerase II transcription subunit 20	interacts with	5oqm	2	27.98661754
Pre-mRNA-processing protein 45 (interacts with) Pre-mRNA-splicing factor SPP382	interacts with	Pre-mRNA-processing protein 45 (interacts with) Pre-mRNA-splicing factor SPP382	interacts with	5y88	1	27.92579613
DNA-directed RNA polymerases I, II, and III subunit RPABC3 (interacts with) DNA-directed RNA polymerase II subunit RPB11	interacts with	DNA-directed RNA polymerases I, II, and III subunit RPABC3 (interacts with) DNA-directed RNA polymerase II subunit RPB11	interacts with	6i84	128	27.60452489
DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC2	interacts with	DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC2	interacts with	6h68	24	27.49170529
U6 snRNA-associated Sm-like protein LSm2 (interacts with) U6 snRNA-associated Sm-like protein LSm6	interacts with	U6 snRNA-associated Sm-like protein LSm2 (interacts with) U6 snRNA-associated Sm-like protein LSm6	interacts with	5vsu	4	27.38331391
26S proteasome regulatory subunit RPN9 (interacts with) 26S proteasome regulatory subunit 6B homolog	interacts with	26S proteasome regulatory subunit RPN9 (interacts with) 26S proteasome regulatory subunit 6B homolog	interacts with	6fvy	8	27.3474909
Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	6bk8	1	27.3468254
Pre-mRNA-splicing factor BUD31 (interacts with) Pre-mRNA-processing protein 45	interacts with	Pre-mRNA-splicing factor BUD31 (interacts with) Pre-mRNA-processing protein 45	interacts with	5ylz	11	27.25279266
Pre-mRNA-splicing factor CWC15 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	Pre-mRNA-splicing factor CWC15 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	6bk8	2	26.70989011
26S proteasome regulatory subunit RPN9 (interacts with) 26S proteasome subunit RPT4	interacts with	26S proteasome regulatory subunit RPN9 (interacts with) 26S proteasome subunit RPT4	interacts with	6fvx	9	26.6857483
DNA-directed RNA polymerase I subunit RPA190 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC2	interacts with	DNA-directed RNA polymerase I subunit RPA190 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC2	interacts with	6h68	24	26.4543038
DNA-directed RNA polymerase III subunit RPC2 (interacts with) P13393:#TATA-box-binding protein#P29056:#Transcription factor IIIB 70 kDa subunit	interacts with	DNA-directed RNA polymerase III subunit RPC2 (interacts with) P13393:#TATA-box-binding protein#P29056:#Transcription factor IIIB 70 kDa subunit	interacts with	6cnf	4	26.16446886
DNA-directed RNA polymerase II subunit RPB4 (interacts with) DNA-directed RNA polymerase II subunit RPB7	interacts with	DNA-directed RNA polymerase II subunit RPB4 (interacts with) DNA-directed RNA polymerase II subunit RPB7	interacts with	6i84	72	25.65324675
Pre-mRNA-processing factor 17 (interacts with) Pre-mRNA-splicing factor CWC2	interacts with	Pre-mRNA-processing factor 17 (interacts with) Pre-mRNA-splicing factor CWC2	interacts with	6exn	5	25.24313187
DNA-directed RNA polymerase I subunit RPA190 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC1	interacts with	DNA-directed RNA polymerase I subunit RPA190 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC1	interacts with	5oa1	4	25.03174303
Pre-mRNA-splicing factor ISY1 (interacts with) Pre-mRNA-processing factor 17	interacts with	Pre-mRNA-splicing factor ISY1 (interacts with) Pre-mRNA-processing factor 17	interacts with	5gmk	1	24.87442002
U1 small nuclear ribonucleoprotein C (interacts with) 56 kDa U1 small nuclear ribonucleoprotein component	interacts with	U1 small nuclear ribonucleoprotein C (interacts with) 56 kDa U1 small nuclear ribonucleoprotein component	interacts with	6g90	3	24.67142857
Pre-mRNA-splicing factor SYF2 (interacts with) Pre-mRNA-splicing factor PRP11	interacts with	Pre-mRNA-splicing factor SYF2 (interacts with) Pre-mRNA-splicing factor PRP11	interacts with	5gm6	1	24.62308802
General transcription and DNA repair factor IIH helicase subunit XPD (interacts with) General transcription and DNA repair factor IIH subunit SSL1	interacts with	General transcription and DNA repair factor IIH helicase subunit XPD (interacts with) General transcription and DNA repair factor IIH subunit SSL1	interacts with	6gym	3	24.50042987
26S proteasome regulatory subunit 6B homolog (interacts with) 26S proteasome regulatory subunit 6A	interacts with	26S proteasome regulatory subunit 6B homolog (interacts with) 26S proteasome regulatory subunit 6A	interacts with	6fvx	13	24.45511143
DNA-directed RNA polymerase II subunit RPB3 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC3	interacts with	DNA-directed RNA polymerase II subunit RPB3 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC3	interacts with	6i84	128	24.44738203
Essential nuclear protein 1 (interacts with) 40S ribosomal protein S12	interacts with	Essential nuclear protein 1 (interacts with) 40S ribosomal protein S12	interacts with	6fai	2	23.52937625
Pre-mRNA-processing protein 45 (interacts with) Pre-mRNA-splicing factor CWC26	interacts with	Pre-mRNA-processing protein 45 (interacts with) Pre-mRNA-splicing factor CWC26	interacts with	5gm6	1	23.51832612
DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC1	interacts with	DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerases I and III subunit RPAC1	interacts with	6h68	24	23.09858174
Protein CWC16 (interacts with) Pre-mRNA-splicing factor SPP382	interacts with	Protein CWC16 (interacts with) Pre-mRNA-splicing factor SPP382	interacts with	5y88	1	23.00964591
Pre-mRNA-splicing factor PRP46 (interacts with) Pre-mRNA-processing protein 45	interacts with	Pre-mRNA-splicing factor PRP46 (interacts with) Pre-mRNA-processing protein 45	interacts with	6exn	12	22.71944693
U3 small nucleolar RNA-associated protein 10 (interacts with) U3 small nucleolar RNA-associated protein 6	interacts with	U3 small nucleolar RNA-associated protein 10 (interacts with) U3 small nucleolar RNA-associated protein 6	interacts with	5wlc	1	22.57011368
Pre-mRNA-splicing factor CWC2 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	Pre-mRNA-splicing factor CWC2 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	6exn	9	22.5008658
Proteasome subunit alpha type-4 (interacts with) Proteasome subunit alpha type-5	interacts with	Proteasome subunit alpha type-4 (interacts with) Proteasome subunit alpha type-5	interacts with	6hwf	305	22.49863517
Pre-mRNA-processing protein 45 (interacts with) CWC15	interacts with	Pre-mRNA-processing protein 45 (interacts with) CWC15	interacts with	5lj5	1	22.04801836
Proteasome subunit beta type-7 (interacts with) Proteasome subunit beta type-1	interacts with	Proteasome subunit beta type-7 (interacts with) Proteasome subunit beta type-1	interacts with	6hwf	596	21.82205914
DNA-directed RNA polymerase I subunit RPA190 (interacts with) DNA-directed RNA polymerase I subunit RPA14	interacts with	DNA-directed RNA polymerase I subunit RPA190 (interacts with) DNA-directed RNA polymerase I subunit RPA14	interacts with	6h68	24	21.14444444
40S ribosomal protein S26-B (interacts with) 40S ribosomal protein S14-B	interacts with	40S ribosomal protein S26-B (interacts with) 40S ribosomal protein S14-B	interacts with	6i7o	14	20.83624821
P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10 (interacts with) Proteasome subunit beta type-3	interacts with	P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10 (interacts with) Proteasome subunit beta type-3	interacts with	6hvw	11	20.77773945
Mediator of RNA polymerase II transcription subunit 17 (interacts with) Mediator of RNA polymerase II transcription subunit 20	interacts with	Mediator of RNA polymerase II transcription subunit 17 (interacts with) Mediator of RNA polymerase II transcription subunit 20	interacts with	5sva	4	20.75056244
Proteasome subunit beta type-7 (interacts with) P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10	interacts with	Proteasome subunit beta type-7 (interacts with) P25043:#Proteasome subunit beta type-2#P40306:#Proteasome subunit beta type-10	interacts with	6hvw	11	20.59675687
Bud site selection protein 20 (interacts with) Ribosome biogenesis protein RLP24	interacts with	Bud site selection protein 20 (interacts with) Ribosome biogenesis protein RLP24	interacts with	6ft6	2	20.36403639
DNA-directed RNA polymerase I subunit RPA190 (interacts with) DNA-directed RNA polymerase I subunit RPA43	interacts with	DNA-directed RNA polymerase I subunit RPA190 (interacts with) DNA-directed RNA polymerase I subunit RPA43	interacts with	6h68	24	20.14444444
Pre-mRNA-splicing factor CEF1 (interacts with) Pre-mRNA-splicing factor ISY1	interacts with	Pre-mRNA-splicing factor CEF1 (interacts with) Pre-mRNA-splicing factor ISY1	interacts with	5gmk	3	19.93333333
Pre-mRNA-splicing factor CWC15 (interacts with) Pre-mRNA-processing protein 45	interacts with	Pre-mRNA-splicing factor CWC15 (interacts with) Pre-mRNA-processing protein 45	interacts with	5ylz	10	19.83690725
Small nuclear ribonucleoprotein F (interacts with) U1 small nuclear ribonucleoprotein 70 kDa homolog	interacts with	Small nuclear ribonucleoprotein F (interacts with) U1 small nuclear ribonucleoprotein 70 kDa homolog	interacts with	6g90	3	19.73333333
Pre-mRNA-processing factor 31 (interacts with) U4/U6 small nuclear ribonucleoprotein PRP4	interacts with	Pre-mRNA-processing factor 31 (interacts with) U4/U6 small nuclear ribonucleoprotein PRP4	interacts with	5nrl	2	19.70880231
DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerase I subunit RPA14	interacts with	DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerase I subunit RPA14	interacts with	6h68	24	19.67777778
DNA-directed RNA polymerases I, II, and III subunit RPABC1 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC2	interacts with	DNA-directed RNA polymerases I, II, and III subunit RPABC1 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC2	interacts with	6i84	168	19.52856763
Protein CWC16 (interacts with) Pre-mRNA-splicing factor CWC25	interacts with	Protein CWC16 (interacts with) Pre-mRNA-splicing factor CWC25	interacts with	5lj5	3	19.48989899
DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerase III subunit RPC10	interacts with	DNA-directed RNA polymerase III subunit RPC1 (interacts with) DNA-directed RNA polymerase III subunit RPC10	interacts with	6f44	15	19.4
Ribosome biogenesis protein TSR1 (interacts with) Serine/threonine-protein kinase RIO2	interacts with	Ribosome biogenesis protein TSR1 (interacts with) Serine/threonine-protein kinase RIO2	interacts with	6fai	2	19.2284022
U6 snRNA-associated Sm-like protein LSm8 (interacts with) U6 snRNA-associated Sm-like protein LSm6	interacts with	U6 snRNA-associated Sm-like protein LSm8 (interacts with) U6 snRNA-associated Sm-like protein LSm6	interacts with	4m77	3	19.15982906
Ribosome biogenesis protein RLP7 (interacts with) Pescadillo homolog	interacts with	Ribosome biogenesis protein RLP7 (interacts with) Pescadillo homolog	interacts with	5z3g	9	19.12806638
U1 small nuclear ribonucleoprotein component PRP42 (interacts with) 56 kDa U1 small nuclear ribonucleoprotein component	interacts with	U1 small nuclear ribonucleoprotein component PRP42 (interacts with) 56 kDa U1 small nuclear ribonucleoprotein component	interacts with	6g90	3	18.87142857
General transcription and DNA repair factor IIH subunit TFB4 (interacts with) General transcription and DNA repair factor IIH subunit SSL1	interacts with	General transcription and DNA repair factor IIH subunit TFB4 (interacts with) General transcription and DNA repair factor IIH subunit SSL1	interacts with	6gym	3	18.66666667
Pre-mRNA-splicing factor CWC26 (interacts with) Pre-mRNA-splicing factor CWC22	interacts with	Pre-mRNA-splicing factor CWC26 (interacts with) Pre-mRNA-splicing factor CWC22	interacts with	5gm6	1	18.24077198
DNA-directed RNA polymerase III subunit RPC5 (interacts with) Transcription factor TFIIIB component B''	interacts with	DNA-directed RNA polymerase III subunit RPC5 (interacts with) Transcription factor TFIIIB component B''	interacts with	6f41	7	18.22132292
Pre-mRNA-splicing factor SYF2 (interacts with) Pre-mRNA-processing protein 45	interacts with	Pre-mRNA-splicing factor SYF2 (interacts with) Pre-mRNA-processing protein 45	interacts with	5ylz	9	18.15642136
26S proteasome regulatory subunit 8 homolog (interacts with) 26S proteasome regulatory subunit 6A	interacts with	26S proteasome regulatory subunit 8 homolog (interacts with) 26S proteasome regulatory subunit 6A	interacts with	6ef3	2	18.15216974
26S proteasome regulatory subunit RPN6 (interacts with) 26S proteasome regulatory subunit RPN3	interacts with	26S proteasome regulatory subunit RPN6 (interacts with) 26S proteasome regulatory subunit RPN3	interacts with	3j47	9	18.13886012
Pre-mRNA-splicing factor CEF1 (interacts with) Protein CWC16	interacts with	Pre-mRNA-splicing factor CEF1 (interacts with) Protein CWC16	interacts with	5y88	5	17.98209291
DNA-directed RNA polymerase II subunit RPB9 (interacts with) Transcription initiation factor IIF subunit alpha	interacts with	DNA-directed RNA polymerase II subunit RPB9 (interacts with) Transcription initiation factor IIF subunit alpha	interacts with	6gym	7	17.84395604
Proteasome subunit alpha type-3 (interacts with) Proteasome subunit alpha type-6	interacts with	Proteasome subunit alpha type-3 (interacts with) Proteasome subunit alpha type-6	interacts with	6hwf	288	17.7601591
DNA-directed RNA polymerase I subunit RPA43 (interacts with) DNA-directed RNA polymerase I subunit RPA135	interacts with	DNA-directed RNA polymerase I subunit RPA43 (interacts with) DNA-directed RNA polymerase I subunit RPA135	interacts with	4ym7	26	17.67777778
Proteasome subunit alpha type-4 (interacts with) Proteasome subunit alpha type-6	interacts with	Proteasome subunit alpha type-4 (interacts with) Proteasome subunit alpha type-6	interacts with	5wvi	9	17.65673668
Eukaryotic translation initiation factor 2 subunit beta (interacts with) Eukaryotic translation initiation factor eIF-1	interacts with	Eukaryotic translation initiation factor 2 subunit beta (interacts with) Eukaryotic translation initiation factor eIF-1	interacts with	3jaq	1	17.0
DNA-directed RNA polymerase III subunit RPC6 (interacts with) DNA-directed RNA polymerase III subunit RPC7	interacts with	DNA-directed RNA polymerase III subunit RPC6 (interacts with) DNA-directed RNA polymerase III subunit RPC7	interacts with	6f44	15	16.99786871
26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit 8 homolog	interacts with	26S proteasome regulatory subunit 4 homolog (interacts with) 26S proteasome regulatory subunit 8 homolog	interacts with	6fvy	22	16.90221278
Mediator of RNA polymerase II transcription subunit 14 (interacts with) Mediator of RNA polymerase II transcription subunit 19	interacts with	Mediator of RNA polymerase II transcription subunit 14 (interacts with) Mediator of RNA polymerase II transcription subunit 19	interacts with	5oqm	1	16.86666667
DNA-directed RNA polymerases I, II, and III subunit RPABC5 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC4	interacts with	DNA-directed RNA polymerases I, II, and III subunit RPABC5 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC4	interacts with	6i84	158	16.80042735
Mediator of RNA polymerase II transcription subunit 8 (interacts with) Mediator of RNA polymerase II transcription subunit 31	interacts with	Mediator of RNA polymerase II transcription subunit 8 (interacts with) Mediator of RNA polymerase II transcription subunit 31	interacts with	5sva	1	16.54603175
26S proteasome regulatory subunit RPN9 (interacts with) 26S proteasome regulatory subunit RPN5	interacts with	26S proteasome regulatory subunit RPN9 (interacts with) 26S proteasome regulatory subunit RPN5	interacts with	5wvk	19	16.47024577
Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	Pre-mRNA-splicing factor CLF1 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	5ylz	12	16.05396825
Mediator of RNA polymerase II transcription subunit 17 (interacts with) Mediator of RNA polymerase II transcription subunit 18	interacts with	Mediator of RNA polymerase II transcription subunit 17 (interacts with) Mediator of RNA polymerase II transcription subunit 18	interacts with	5sva	4	16.03907218
Mediator of RNA polymerase II transcription subunit 10 (interacts with) Mediator of RNA polymerase II transcription subunit 14	interacts with	Mediator of RNA polymerase II transcription subunit 10 (interacts with) Mediator of RNA polymerase II transcription subunit 14	interacts with	5oqm	1	15.86666667
Pre-mRNA-splicing factor SYF2 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	Pre-mRNA-splicing factor SYF2 (interacts with) Pre-mRNA-splicing factor CEF1	interacts with	6bk8	9	15.77222222
Pre-mRNA-splicing factor RSE1 (interacts with) Cold sensitive U2 snRNA suppressor 1	interacts with	Pre-mRNA-splicing factor RSE1 (interacts with) Cold sensitive U2 snRNA suppressor 1	interacts with	6g90	5	15.75384615
Ribosome biogenesis protein NOP53 (interacts with) Ribosome biogenesis protein RLP7	interacts with	Ribosome biogenesis protein NOP53 (interacts with) Ribosome biogenesis protein RLP7	interacts with	3jct	1	15.56539202
Bud site selection protein 20 (interacts with) Eukaryotic translation initiation factor 6	interacts with	Bud site selection protein 20 (interacts with) Eukaryotic translation initiation factor 6	interacts with	6ft6	2	15.53070306
U1 small nuclear ribonucleoprotein 70 kDa homolog (interacts with) Small nuclear ribonucleoprotein-associated protein B	interacts with	U1 small nuclear ribonucleoprotein 70 kDa homolog (interacts with) Small nuclear ribonucleoprotein-associated protein B	interacts with	6g90	3	15.5
